typecode,freqcode,refperiodid,refyear,refmonth,period,reportercode,reporteriso,reporterdesc,flowcode,flowdesc,partnercode,partneriso,partnerdesc,partner2code,partner2iso,partner2desc,classificationcode,classificationsearchcode,isoriginalclassification,cmdcode,cmddesc,aggrlevel,isleaf,customscode,customsdesc,moscode,motcode,motdesc,qtyunitcode,qtyunitabbr,qty,isqtyestimated,altqtyunitcode,altqtyunitabbr,altqty,isaltqtyestimated,netwgt,isnetwgtestimated,grosswgt,isgrosswgtestimated,cifvalue,fobvalue,primaryvalue,legacyestimationflag,isreported,isaggregate
C,M,20190401,2019,4,201904,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1982.0,False,8,kg,1982,False,1982.0,False,0,False,0.0,81919949.362,81919949.362,0,False,True
C,M,20190401,2019,4,201904,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1479.002,True,-1,,0,False,1479.002,True,0,False,0.0,62620668.65,62620668.65,6,True,False
C,M,20190401,2019,4,201904,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1982.0,False,8,kg,1982,False,1982.0,False,0,False,0.0,81919949.362,81919949.362,0,True,False
C,M,20190501,2019,5,201905,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70.65,True,-1,,0,False,70.65,True,0,False,2960558.25,0.0,2960558.25,6,False,True
C,M,20190501,2019,5,201905,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70.65,True,-1,,0,False,70.65,True,0,False,2960558.25,0.0,2960558.25,6,True,False
C,M,20190501,2019,5,201905,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1034.636,True,-1,,0,False,1034.636,True,0,False,0.0,43806301.62,43806301.62,6,False,True
C,M,20190501,2019,5,201905,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,40760.79,40760.79,0,False,True
C,M,20190501,2019,5,201905,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1967.0,False,8,kg,1967,False,1967.0,False,0,False,0.0,76592639.235,76592639.235,0,False,True
C,M,20190501,2019,5,201905,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1034.636,True,-1,,0,False,1034.636,True,0,False,0.0,43806301.62,43806301.62,6,True,False
C,M,20190501,2019,5,201905,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,40760.79,40760.79,0,True,False
C,M,20190501,2019,5,201905,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1967.0,False,8,kg,1967,False,1967.0,False,0,False,0.0,76592639.235,76592639.235,0,True,False
C,M,20190601,2019,6,201906,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,649.093,True,-1,,0,False,649.093,True,0,False,0.0,27482485.74,27482485.74,6,False,True
C,M,20190601,2019,6,201906,818,EGY,Egypt,X,Export,380,ITA,Italy,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.077,True,-1,,0,False,3.077,True,0,False,0.0,127035.9,127035.9,6,False,True
C,M,20190601,2019,6,201906,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1009.0,False,8,kg,1009,False,1009.0,False,0,False,0.0,41435569.899,41435569.899,0,False,True
C,M,20190601,2019,6,201906,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,649.093,True,-1,,0,False,649.093,True,0,False,0.0,27482485.74,27482485.74,6,True,False
C,M,20190601,2019,6,201906,818,EGY,Egypt,X,Export,380,ITA,Italy,0,W00,World,H4,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.077,True,-1,,0,False,3.077,True,0,False,0.0,127035.9,127035.9,6,True,False
C,M,20190601,2019,6,201906,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1009.0,False,8,kg,1009,False,1009.0,False,0,False,0.0,41435569.899,41435569.899,0,True,False
C,M,20190701,2019,7,201907,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83.195,True,-1,,0,False,83.195,True,0,False,3486261.25,0.0,3486261.25,6,False,True
C,M,20190701,2019,7,201907,818,EGY,Egypt,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.826,True,-1,,0,False,1.826,True,0,False,71930.48,0.0,71930.48,6,False,True
C,M,20190701,2019,7,201907,818,EGY,Egypt,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,710811,"Metals; gold, non-monetary, powder",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.498,True,-1,,0,False,1.498,True,0,False,58265.055,0.0,58265.055,6,True,False
C,M,20190701,2019,7,201907,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83.195,True,-1,,0,False,83.195,True,0,False,3486261.25,0.0,3486261.25,6,True,False
C,M,20190701,2019,7,201907,818,EGY,Egypt,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.136,True,-1,,0,False,0.136,True,0,False,5698.871,0.0,5698.871,6,True,False
C,M,20190701,2019,7,201907,818,EGY,Egypt,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.193,True,-1,,0,False,0.193,True,0,False,7966.554,0.0,7966.554,6,True,False
C,M,20190701,2019,7,201907,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1394.48,True,-1,,0,False,1394.48,True,0,False,0.0,59042023.13,59042023.13,6,False,True
C,M,20190701,2019,7,201907,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53.0,False,8,kg,53,False,53.0,False,0,False,0.0,2369390.298,2369390.298,0,False,True
C,M,20190701,2019,7,201907,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1394.48,True,-1,,0,False,1394.48,True,0,False,0.0,59042023.13,59042023.13,6,True,False
C,M,20190701,2019,7,201907,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53.0,False,8,kg,53,False,53.0,False,0,False,0.0,2369390.298,2369390.298,0,True,False
C,M,20190801,2019,8,201908,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76.421,True,-1,,0,False,76.421,True,0,False,3202402.0,0.0,3202402.0,6,False,True
C,M,20190801,2019,8,201908,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76.421,True,-1,,0,False,76.421,True,0,False,3202402.0,0.0,3202402.0,6,True,False
C,M,20190801,2019,8,201908,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,918.608,True,-1,,0,False,918.608,True,0,False,0.0,38893661.33,38893661.33,6,False,True
C,M,20190801,2019,8,201908,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,406.0,False,8,kg,406,False,406.0,False,0,False,0.0,19446499.611,19446499.611,0,False,True
C,M,20190801,2019,8,201908,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,918.608,True,-1,,0,False,918.608,True,0,False,0.0,38893661.33,38893661.33,6,True,False
C,M,20190801,2019,8,201908,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,406.0,False,8,kg,406,False,406.0,False,0,False,0.0,19446499.611,19446499.611,0,True,False
C,M,20190901,2019,9,201909,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75.893,True,-1,,0,False,75.893,True,0,False,3180279.75,0.0,3180279.75,6,False,True
C,M,20190901,2019,9,201909,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75.893,True,-1,,0,False,75.893,True,0,False,3180279.75,0.0,3180279.75,6,True,False
C,M,20190901,2019,9,201909,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1463.24,True,-1,,0,False,1463.24,True,0,False,0.0,61953294.82,61953294.82,6,False,True
C,M,20190901,2019,9,201909,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,15728.555,15728.555,0,False,True
C,M,20190901,2019,9,201909,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1463.24,True,-1,,0,False,1463.24,True,0,False,0.0,61953294.82,61953294.82,6,True,False
C,M,20190901,2019,9,201909,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,15728.555,15728.555,0,True,False
C,M,20191001,2019,10,201910,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,78.891,True,-1,,0,False,78.891,True,0,False,3305874.25,0.0,3305874.25,6,False,True
C,M,20191001,2019,10,201910,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,78.891,True,-1,,0,False,78.891,True,0,False,3305874.25,0.0,3305874.25,6,True,False
C,M,20191001,2019,10,201910,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1507.778,True,-1,,0,False,1507.778,True,0,False,0.0,63839021.0,63839021.0,6,False,True
C,M,20191001,2019,10,201910,854,BFA,Burkina Faso,X,Export,826,GBR,United Kingdom,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,45793.659,45793.659,0,False,True
C,M,20191001,2019,10,201910,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1507.778,True,-1,,0,False,1507.778,True,0,False,0.0,63839021.0,63839021.0,6,True,False
C,M,20191001,2019,10,201910,854,BFA,Burkina Faso,X,Export,826,GBR,United Kingdom,0,W00,World,H5,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,45793.659,45793.659,0,True,False
C,M,20191101,2019,11,201911,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80.12,True,-1,,0,False,80.12,True,0,False,3357403.0,0.0,3357403.0,6,False,True
C,M,20191101,2019,11,201911,818,EGY,Egypt,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.002,True,-1,,0,False,0.002,True,0,False,62.961,0.0,62.961,6,False,True
C,M,20191101,2019,11,201911,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80.12,True,-1,,0,False,80.12,True,0,False,3357403.0,0.0,3357403.0,6,True,False
C,M,20191101,2019,11,201911,818,EGY,Egypt,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.002,True,-1,,0,False,0.002,True,0,False,62.961,0.0,62.961,6,True,False
C,M,20191101,2019,11,201911,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1413.325,True,-1,,0,False,1413.325,True,0,False,0.0,59839884.95,59839884.95,6,False,True
C,M,20191101,2019,11,201911,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,839.0,False,8,kg,839,False,839.0,False,0,False,0.0,39774465.202,39774465.202,0,False,True
C,M,20191101,2019,11,201911,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1413.325,True,-1,,0,False,1413.325,True,0,False,0.0,59839884.95,59839884.95,6,True,False
C,M,20191101,2019,11,201911,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,839.0,False,8,kg,839,False,839.0,False,0,False,0.0,39774465.202,39774465.202,0,True,False
C,M,20191201,2019,12,201912,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80.602,True,-1,,0,False,80.602,True,0,False,3377610.25,0.0,3377610.25,6,False,True
C,M,20191201,2019,12,201912,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80.602,True,-1,,0,False,80.602,True,0,False,3377610.25,0.0,3377610.25,6,True,False
C,M,20191201,2019,12,201912,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1559.938,True,-1,,0,False,1559.938,True,0,False,0.0,66047463.66,66047463.66,6,False,True
C,M,20191201,2019,12,201912,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1032.0,False,8,kg,1032,False,1032.0,False,0,False,0.0,51078722.149,51078722.149,0,False,True
C,M,20191201,2019,12,201912,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1559.938,True,-1,,0,False,1559.938,True,0,False,0.0,66047463.66,66047463.66,6,True,False
C,M,20191201,2019,12,201912,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1032.0,False,8,kg,1032,False,1032.0,False,0,False,0.0,51078722.149,51078722.149,0,True,False
C,M,20180101,2018,1,201801,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,169.0,False,8,kg,169,False,169.0,False,0,False,0.0,7208663.115,7208663.115,0,False,True
C,M,20180101,2018,1,201801,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,169.0,False,8,kg,169,False,169.0,False,0,False,0.0,7208663.115,7208663.115,0,True,False
C,M,20180201,2018,2,201802,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,131.057,True,-1,,0,False,131.057,True,0,False,5055006.5,0.0,5055006.5,6,False,True
C,M,20180201,2018,2,201802,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,131.057,True,-1,,0,False,131.057,True,0,False,5055006.5,0.0,5055006.5,6,True,False
C,M,20180201,2018,2,201802,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,718.0,False,8,kg,718,False,718.0,False,0,False,0.0,30791703.054,30791703.054,0,False,True
C,M,20180201,2018,2,201802,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,718.0,False,8,kg,718,False,718.0,False,0,False,0.0,30791703.054,30791703.054,0,True,False
C,M,20180301,2018,3,201803,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67.328,True,-1,,0,False,67.328,True,0,False,2596913.0,0.0,2596913.0,6,False,True
C,M,20180301,2018,3,201803,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67.328,True,-1,,0,False,67.328,True,0,False,2596913.0,0.0,2596913.0,6,True,False
C,M,20180301,2018,3,201803,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2,False,2.0,False,0,False,0.0,32862.332,32862.332,0,False,True
C,M,20180301,2018,3,201803,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,813.0,False,8,kg,813,False,813.0,False,0,False,0.0,34691374.416,34691374.416,0,False,True
C,M,20180301,2018,3,201803,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2,False,2.0,False,0,False,0.0,32862.332,32862.332,0,True,False
C,M,20180301,2018,3,201803,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,813.0,False,8,kg,813,False,813.0,False,0,False,0.0,34691374.416,34691374.416,0,True,False
C,M,20180401,2018,4,201804,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83.765,True,-1,,0,False,83.765,True,0,False,3230912.5,0.0,3230912.5,6,False,True
C,M,20180401,2018,4,201804,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83.765,True,-1,,0,False,83.765,True,0,False,3230912.5,0.0,3230912.5,6,True,False
C,M,20180401,2018,4,201804,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,17965.44,17965.44,0,False,True
C,M,20180401,2018,4,201804,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,581.0,False,8,kg,581,False,581.0,False,0,False,0.0,24929762.741,24929762.741,0,False,True
C,M,20180401,2018,4,201804,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,17965.44,17965.44,0,True,False
C,M,20180401,2018,4,201804,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,581.0,False,8,kg,581,False,581.0,False,0,False,0.0,24929762.741,24929762.741,0,True,False
C,M,20180501,2018,5,201805,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76.676,True,-1,,0,False,76.676,True,0,False,2957466.5,0.0,2957466.5,6,False,True
C,M,20180501,2018,5,201805,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76.676,True,-1,,0,False,76.676,True,0,False,2957466.5,0.0,2957466.5,6,True,False
C,M,20180501,2018,5,201805,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7.0,False,8,kg,7,False,7.0,False,0,False,0.0,105465.471,105465.471,0,False,True
